(655, True, 0, 655, 206)
(781, True, 0, 781, 293)
(67, False, 0, 67, 81)
(439, False, 0, 439, 600)
(841, False, 0, 841, 865)
(16, False, 0, 16, 529)
(411, True, 0, 411, 275)
(288, True, 0, 288, 85)
(795, False, 0, 795, 982)
(530, True, 0, 530, 166)
(472, True, 0, 472, 397)
(461, True, 0, 461, 244)
(611, True, 0, 611, 345)
(664, False, 0, 664, 951)
(5, False, 0, 5, 86)
(707, True, 0, 707, 99)
(345, False, 0, 345, 408)
(230, False, 0, 230, 673)
(751, True, 0, 751, 273)
(794, True, 0, 794, 133)
(807, True, 0, 807, 61)
(639, True, 0, 639, 174)
(113, False, 0, 113, 793)
(875, True, 0, 875, 417)
(646, True, 0, 646, 293)
(943, True, 0, 943, 179)
(75, False, 0, 75, 737)
(956, True, 0, 956, 201)
(44, False, 0, 44, 499)
(423, True, 0, 423, 371)
(999, True, 0, 999, 226)
(172, False, 0, 172, 266)
(148, False, 0, 148, 800)
(833, False, 0, 833, 865)
(508, False, 0, 508, 948)
(981, True, 0, 981, 244)
(973, True, 0, 973, 834)
(456, True, 0, 456, 235)
(54, False, 0, 54, 69)
(895, True, 0, 895, 654)
(685, True, 0, 685, 517)
(914, True, 0, 914, 452)
(495, False, 0, 495, 782)
(49, False, 0, 49, 601)
(799, True, 0, 799, 777)
(458, False, 0, 458, 572)
(501, True, 0, 501, 132)
(979, True, 0, 979, 602)
(558, False, 0, 558, 735)
(186, False, 0, 186, 338)
(190, False, 0, 190, 527)
(537, True, 0, 537, 237)
(717, True, 0, 717, 302)
(63, False, 0, 63, 774)
(509, False, 0, 509, 910)
(790, True, 0, 790, 718)
(18, False, 0, 18, 869)
(645, True, 0, 645, 85)
(328, False, 0, 328, 686)
(2, False, 0, 2, 7)
(840, True, 0, 840, 216)
(381, True, 0, 381, 124)
(917, True, 0, 917, 356)
(91, False, 0, 91, 975)
(825, True, 0, 825, 735)
(106, True, 0, 106, 18)
(416, True, 0, 416, 21)
(153, False, 0, 153, 964)
(803, True, 0, 803, 734)
(518, True, 0, 518, 425)
(632, True, 0, 632, 73)
(401, False, 0, 401, 779)
(988, True, 0, 988, 485)
(512, False, 0, 512, 593)
(800, True, 0, 800, 437)
(855, False, 0, 855, 927)
(675, True, 0, 675, 625)
(704, True, 0, 704, 514)
(278, True, 0, 278, 127)
(445, True, 0, 445, 396)
(923, True, 0, 923, 35)
(222, True, 0, 222, 71)
(874, True, 0, 874, 264)
(427, True, 0, 427, 404)
(151, False, 0, 151, 569)
(956, True, 0, 956, 691)
(731, True, 0, 731, 457)
(675, True, 0, 675, 551)
(349, False, 0, 349, 704)
(606, True, 0, 606, 267)
(151, False, 0, 151, 998)
(955, True, 0, 955, 812)
(346, True, 0, 346, 246)
(792, True, 0, 792, 376)
(381, True, 0, 381, 253)
(341, False, 0, 341, 878)
(191, True, 0, 191, 60)
(962, True, 0, 962, 358)
(294, True, 0, 294, 270)
(379, False, 0, 379, 935)
(320, True, 0, 320, 308)
(1000, True, 0, 1000, 134)
(3, False, 0, 3, 112)
(959, True, 0, 959, 780)
(174, False, 0, 174, 396)
(341, False, 0, 341, 521)
(175, False, 0, 175, 703)
(609, True, 0, 609, 201)
(670, False, 0, 670, 852)
(454, True, 0, 454, 365)
(587, True, 0, 587, 499)
(837, True, 0, 837, 703)
(26, False, 0, 26, 221)
(447, False, 0, 447, 702)
(983, True, 0, 983, 938)
(407, True, 0, 407, 64)
(752, True, 0, 752, 606)
(960, True, 0, 960, 702)
(57, False, 0, 57, 340)
(508, False, 0, 508, 548)
(209, True, 0, 209, 194)
(40, False, 0, 40, 222)
(968, True, 0, 968, 250)
(197, False, 0, 197, 588)
(353, True, 0, 353, 304)
(354, False, 0, 354, 860)
(177, True, 0, 177, 72)
(558, False, 0, 558, 648)
(842, True, 0, 842, 481)
(694, False, 0, 694, 728)
(506, False, 0, 506, 698)
(822, True, 0, 822, 564)
(913, True, 0, 913, 195)
(253, True, 0, 253, 216)
(8, False, 0, 8, 414)
(128, False, 0, 128, 346)
(456, True, 0, 456, 275)
(515, True, 0, 515, 451)
(911, True, 0, 911, 10)
(429, False, 0, 429, 691)
(87, True, 0, 87, 81)
(66, False, 0, 66, 531)
(767, True, 0, 767, 70)
(409, True, 0, 409, 72)
(469, False, 0, 469, 641)
(445, True, 0, 445, 406)
(760, True, 0, 760, 208)
(108, False, 0, 108, 588)
(546, False, 0, 546, 780)
(47, False, 0, 47, 900)
(56, False, 0, 56, 459)
(191, False, 0, 191, 674)
(490, True, 0, 490, 350)
(205, False, 0, 205, 807)
(29, False, 0, 29, 536)
(399, False, 0, 399, 522)
(190, False, 0, 190, 407)
(8, False, 0, 8, 165)
(774, False, 0, 774, 910)
(162, False, 0, 162, 658)
(504, True, 0, 504, 228)
(610, True, 0, 610, 99)
(365, True, 0, 365, 112)
(881, True, 0, 881, 604)
(568, True, 0, 568, 5)
(48, False, 0, 48, 260)
(998, True, 0, 998, 914)
(597, True, 0, 597, 209)
(96, False, 0, 96, 215)
(217, False, 0, 217, 469)
(370, True, 0, 370, 339)
(471, False, 0, 471, 675)
(172, False, 0, 172, 938)
(62, False, 0, 62, 918)
(506, True, 0, 506, 241)
(602, True, 0, 602, 566)
(880, True, 0, 880, 62)
(864, True, 0, 864, 422)
(663, False, 0, 663, 917)
(620, True, 0, 620, 217)
(422, True, 0, 422, 19)
(295, False, 0, 295, 439)
(670, False, 0, 670, 925)
(377, False, 0, 377, 549)
(409, True, 0, 409, 127)
(808, True, 0, 808, 329)
(825, True, 0, 825, 148)
(662, False, 0, 662, 713)
(247, False, 0, 247, 292)
(485, True, 0, 485, 209)
(587, True, 0, 587, 51)
(227, False, 0, 227, 988)
(694, True, 0, 694, 39)
(32, False, 0, 32, 759)
(162, False, 0, 162, 952)
(747, True, 0, 747, 353)
(352, False, 0, 352, 875)
(235, False, 0, 235, 752)
(917, True, 0, 917, 824)
(307, True, 0, 307, 97)
(510, True, 0, 510, 116)
(395, False, 0, 395, 938)
(733, True, 0, 733, 378)
(594, False, 0, 594, 794)
(68, False, 0, 68, 797)
(417, True, 0, 417, 264)
(491, False, 0, 491, 868)
(229, False, 0, 229, 970)
(101, False, 0, 101, 680)
(356, False, 0, 356, 849)
(399, True, 0, 399, 172)
(816, False, 0, 816, 853)
(206, False, 0, 206, 540)
(439, False, 0, 439, 634)
(475, True, 0, 475, 247)
(256, False, 0, 256, 980)
(676, True, 0, 676, 536)
(837, True, 0, 837, 373)
(206, False, 0, 206, 972)
(991, True, 0, 991, 892)
(545, False, 0, 545, 793)
(431, False, 0, 431, 539)
(250, False, 0, 250, 881)
(288, False, 0, 288, 386)
(490, False, 0, 490, 655)
(318, False, 0, 318, 895)
(801, True, 0, 801, 327)
(550, False, 0, 550, 845)
(941, True, 0, 941, 737)
(946, True, 0, 946, 173)
(469, True, 0, 469, 64)
(697, False, 0, 697, 888)
(86, False, 0, 86, 763)
(581, True, 0, 581, 10)
(126, False, 0, 126, 561)
(286, True, 0, 286, 128)
(247, False, 0, 247, 357)
(385, True, 0, 385, 384)
(603, True, 0, 603, 579)
(361, True, 0, 361, 322)
(508, True, 0, 508, 447)
(326, False, 0, 326, 712)
(604, True, 0, 604, 505)
(601, False, 0, 601, 682)
(222, True, 0, 222, 16)
(556, True, 0, 556, 59)
(845, False, 0, 845, 883)
(781, False, 0, 781, 823)
(321, False, 0, 321, 531)
(742, True, 0, 742, 37)
(124, False, 0, 124, 196)
(515, False, 0, 515, 609)
(710, True, 0, 710, 455)
(327, False, 0, 327, 534)
(837, True, 0, 837, 752)
(757, True, 0, 757, 60)
(420, False, 0, 420, 674)
(658, False, 0, 658, 738)
(328, True, 0, 328, 188)
(305, False, 0, 305, 744)
(879, True, 0, 879, 529)
(960, True, 0, 960, 692)
(493, False, 0, 493, 773)
(329, True, 0, 329, 98)
(570, True, 0, 570, 331)
(51, False, 0, 51, 487)
(352, True, 0, 352, 63)
(980, True, 0, 980, 675)
(493, True, 0, 493, 477)
(326, True, 0, 326, 46)
(668, False, 0, 668, 679)
(795, True, 0, 795, 247)
(142, False, 0, 142, 406)
(325, False, 0, 325, 852)
(840, False, 0, 840, 981)
(245, True, 0, 245, 229)
(190, False, 0, 190, 578)
(679, False, 0, 679, 782)
(402, True, 0, 402, 193)
(444, True, 0, 444, 215)
(377, False, 0, 377, 873)
(14, False, 0, 14, 928)
(267, False, 0, 267, 710)
(171, True, 0, 171, 10)
(273, False, 0, 273, 757)
(360, False, 0, 360, 917)
(103, False, 0, 103, 324)
(588, True, 0, 588, 487)
(824, True, 0, 824, 210)
(967, True, 0, 967, 568)
(780, True, 0, 780, 688)
(283, False, 0, 283, 860)
(493, False, 0, 493, 663)
(343, True, 0, 343, 73)
(314, False, 0, 314, 719)
(735, True, 0, 735, 719)
(593, False, 0, 593, 662)
(771, False, 0, 771, 787)
(805, True, 0, 805, 184)
(201, False, 0, 201, 900)
(729, True, 0, 729, 428)
(836, True, 0, 836, 545)
(801, True, 0, 801, 439)
(853, True, 0, 853, 585)
(27, False, 0, 27, 323)
(586, False, 0, 586, 774)
(479, True, 0, 479, 113)
(875, True, 0, 875, 809)
(370, False, 0, 370, 461)
(200, True, 0, 200, 114)
(397, False, 0, 397, 857)
(57, False, 0, 57, 333)
(421, True, 0, 421, 343)
(146, False, 0, 146, 218)
(533, True, 0, 533, 68)
(121, False, 0, 121, 254)
(528, False, 0, 528, 837)
(445, False, 0, 445, 696)
(539, True, 0, 539, 468)
(621, True, 0, 621, 242)
(918, True, 0, 918, 504)
(843, True, 0, 843, 409)
(520, True, 0, 520, 438)
(809, True, 0, 809, 232)
(547, False, 0, 547, 934)
(264, True, 0, 264, 197)
(125, False, 0, 125, 754)
(225, True, 0, 225, 50)
(392, False, 0, 392, 620)
(304, True, 0, 304, 76)
(350, False, 0, 350, 936)
(614, False, 0, 614, 889)
(379, False, 0, 379, 598)
(216, False, 0, 216, 635)
(143, False, 0, 143, 176)
(392, False, 0, 392, 451)
(433, True, 0, 433, 243)
(660, False, 0, 660, 687)
(989, True, 0, 989, 67)
(765, True, 0, 765, 535)
(347, False, 0, 347, 455)
(217, False, 0, 217, 715)
(844, False, 0, 844, 982)
(668, True, 0, 668, 383)
(241, False, 0, 241, 464)
(781, True, 0, 781, 149)
(326, True, 0, 326, 245)
(998, True, 0, 998, 157)
(875, True, 0, 875, 386)
(130, False, 0, 130, 138)
(930, True, 0, 930, 832)
(90, False, 0, 90, 946)
(377, False, 0, 377, 388)
(987, True, 0, 987, 556)
(975, True, 0, 975, 113)
(577, True, 0, 577, 70)
(155, False, 0, 155, 323)
(249, True, 0, 249, 231)
(417, True, 0, 417, 67)
(538, True, 0, 538, 105)
(667, True, 0, 667, 127)
(940, True, 0, 940, 612)
(560, True, 0, 560, 147)
(960, True, 0, 960, 90)
(300, False, 0, 300, 703)
(589, True, 0, 589, 329)
(323, True, 0, 323, 318)
(669, True, 0, 669, 269)
(344, False, 0, 344, 458)
(712, True, 0, 712, 60)
(103, False, 0, 103, 303)
(7, False, 0, 7, 423)
(34, False, 0, 34, 305)
(993, True, 0, 993, 674)
(734, True, 0, 734, 603)
(134, False, 0, 134, 383)
(168, False, 0, 168, 425)
(956, True, 0, 956, 519)
(178, False, 0, 178, 546)
(161, False, 0, 161, 894)
(972, True, 0, 972, 656)
(620, True, 0, 620, 265)
(216, True, 0, 216, 123)
(141, False, 0, 141, 445)
(229, True, 0, 229, 101)
(488, False, 0, 488, 862)
(417, True, 0, 417, 308)
(686, True, 0, 686, 445)
(156, False, 0, 156, 503)
(395, True, 0, 395, 135)
(52, False, 0, 52, 540)
(540, True, 0, 540, 168)
(990, True, 0, 990, 653)
(200, True, 0, 200, 105)
(857, True, 0, 857, 288)
(1000, True, 0, 1000, 494)
(17, False, 0, 17, 601)
(791, True, 0, 791, 384)
(719, False, 0, 719, 827)
(387, False, 0, 387, 862)
(910, True, 0, 910, 623)
(974, True, 0, 974, 360)
(413, False, 0, 413, 633)
(693, True, 0, 693, 690)
(819, False, 0, 819, 956)
(692, True, 0, 692, 164)
(107, False, 0, 107, 761)
(85, False, 0, 85, 169)
(243, False, 0, 243, 512)
(439, False, 0, 439, 624)
(250, False, 0, 250, 911)
(763, True, 0, 763, 160)
(586, False, 0, 586, 926)
(422, False, 0, 422, 941)
(296, True, 0, 296, 277)
(452, False, 0, 452, 928)
(482, True, 0, 482, 388)
(623, True, 0, 623, 205)
(577, False, 0, 577, 809)
(352, False, 0, 352, 628)
(246, False, 0, 246, 669)
(402, True, 0, 402, 285)
(152, False, 0, 152, 683)
(990, True, 0, 990, 684)
(884, True, 0, 884, 347)
(223, False, 0, 223, 770)
(709, True, 0, 709, 496)
(748, True, 0, 748, 560)
(464, True, 0, 464, 143)
(624, True, 0, 624, 375)
(952, True, 0, 952, 291)
(130, False, 0, 130, 183)
(159, False, 0, 159, 200)
(244, False, 0, 244, 283)
(28, False, 0, 28, 464)
(10, False, 0, 10, 946)
(684, False, 0, 684, 757)
(412, False, 0, 412, 819)
(804, False, 0, 804, 991)
(885, False, 0, 885, 941)
(463, True, 0, 463, 10)
(931, True, 0, 931, 871)
(684, False, 0, 684, 870)
(848, True, 0, 848, 623)
(155, False, 0, 155, 379)
(1000, True, 0, 1000, 664)
(145, False, 0, 145, 325)
(987, True, 0, 987, 965)
(479, False, 0, 479, 585)
(61, False, 0, 61, 152)
(506, False, 0, 506, 551)
(256, True, 0, 256, 47)
(571, True, 0, 571, 217)
(187, False, 0, 187, 561)
(78, False, 0, 78, 983)
(912, True, 0, 912, 762)
(130, False, 0, 130, 594)
(403, False, 0, 403, 758)
(765, True, 0, 765, 25)
(306, False, 0, 306, 395)
(364, True, 0, 364, 313)
(282, True, 0, 282, 72)
(311, False, 0, 311, 540)
(248, True, 0, 248, 246)
(371, False, 0, 371, 538)
(2, False, 0, 2, 862)
(398, False, 0, 398, 526)
(135, False, 0, 135, 175)
(493, True, 0, 493, 389)
(176, False, 0, 176, 424)
(515, True, 0, 515, 376)
(1, False, 0, 1, 685)
(21, False, 0, 21, 818)
(12, False, 0, 12, 704)
(950, True, 0, 950, 601)
(521, False, 0, 521, 571)
(86, False, 0, 86, 730)
(123, True, 0, 123, 15)
(922, True, 0, 922, 544)
(805, True, 0, 805, 728)
(278, True, 0, 278, 148)
(881, True, 0, 881, 556)
(752, True, 0, 752, 245)
(115, False, 0, 115, 424)
(990, True, 0, 990, 56)
(150, True, 0, 150, 147)
(726, True, 0, 726, 285)
(944, True, 0, 944, 154)
(650, False, 0, 650, 954)
(287, False, 0, 287, 372)
(955, True, 0, 955, 67)
(216, False, 0, 216, 554)
(216, False, 0, 216, 958)
(153, False, 0, 153, 174)
(780, True, 0, 780, 755)
(819, False, 0, 819, 954)
(123, False, 0, 123, 948)
(745, True, 0, 745, 371)
(64, False, 0, 64, 345)
(451, False, 0, 451, 866)
(914, True, 0, 914, 295)
(176, True, 0, 176, 169)
(688, True, 0, 688, 246)
(543, True, 0, 543, 54)
(866, True, 0, 866, 819)
(780, True, 0, 780, 730)
(765, True, 0, 765, 364)
(413, False, 0, 413, 780)
(79, False, 0, 79, 982)
(717, True, 0, 717, 514)
